Student ID,Name,Degree,Batch,Gmail Account
S01342,Randy Jacobs,B.Tech,2022,zbradley@gmail.com
S01343,William Vasquez,B.Tech,2022,nancybrown@gmail.com
S01344,Tracy Mendoza,B.Tech,2022,ghowell@gmail.com
S01345,Tracie Holt,B.Tech,2022,ashley39@gmail.com
S01346,Chad Davidson,B.Tech,2022,ehill@gmail.com
S01347,Andrea Watson,B.Tech,2022,sheilamartin@gmail.com
S01348,Sara Herrera,B.Tech,2022,jeffrey60@gmail.com
S01349,Laura Rose,B.Tech,2022,markhoover@gmail.com
S01350,Keith Clark,B.Tech,2022,nathanielho@gmail.com
S01351,Mario Drake,B.Tech,2022,hzimmerman@gmail.com
S01352,Jeremy Zimmerman,B.Tech,2022,andrea67@gmail.com
S01353,Latasha Galloway,B.Tech,2022,gmerritt@gmail.com
S01354,Jared Ellis,B.Tech,2022,shannon02@gmail.com
S01355,Taylor Jackson,B.Tech,2022,migueljames@gmail.com
S01356,Julia Nielsen,B.Tech,2022,sandrarios@gmail.com
S01357,Nicole Dominguez,B.Tech,2022,erika03@gmail.com
S01358,Richard Prince,B.Tech,2022,ztucker@gmail.com
S01359,Arthur Diaz,B.Tech,2022,smithmaria@gmail.com
S01360,Douglas Oconnor,B.Tech,2022,prattjohn@gmail.com
S01361,Sean Davis,B.Tech,2022,thomas20@gmail.com
S01362,Courtney Abbott,B.Tech,2022,timothytaylor@gmail.com
S01363,Jacob Shah,B.Tech,2022,kelly34@gmail.com
S01364,Pamela Murphy,B.Tech,2022,robertchambers@gmail.com
S01365,Chad Fernandez,B.Tech,2022,davidfrancis@gmail.com
S01366,Michael Obrien,B.Tech,2022,isaac07@gmail.com
S01367,Kimberly Garcia,B.Tech,2022,morganreeves@gmail.com
S01368,William Patel,B.Tech,2022,johnsontaylor@gmail.com
S01369,Dale Robinson,B.Tech,2022,tylermoreno@gmail.com
S01370,Brent Edwards,B.Tech,2022,lperry@gmail.com
S01371,Heather Moreno,B.Tech,2022,donnajohnson@gmail.com
S01372,Donald Neal,B.Tech,2022,acostameagan@gmail.com
S01373,Laura Anderson,B.Tech,2022,shane10@gmail.com
S01374,Morgan Leonard,B.Tech,2022,joshua41@gmail.com
S01375,Christina Brock,B.Tech,2022,christopher94@gmail.com
S01376,Heather Thomas,B.Tech,2022,ihammond@gmail.com
S01377,Daniel Thomas,B.Tech,2022,hmiller@gmail.com
S01378,Steven Bryant,B.Tech,2022,christophernelson@gmail.com
S01379,Melinda Rodriguez,B.Tech,2022,zcooper@gmail.com
S01380,Corey Hardy,B.Tech,2022,mglover@gmail.com
S01381,Charlene Hall,B.Tech,2022,jwilliams@gmail.com
S01382,Gregory Williams,B.Tech,2022,mckeetimothy@gmail.com
S01383,Taylor Roberts,B.Tech,2022,manuel94@gmail.com
S01384,Lori Allen,B.Tech,2022,stacy77@gmail.com
S01385,Mr. Jaime Walker Jr.,B.Tech,2022,madison91@gmail.com
S01386,Justin Porter,B.Tech,2022,madison50@gmail.com
S01387,Emily Patel,B.Tech,2022,markdavis@gmail.com
S01388,Mrs. Tammy Henry MD,B.Tech,2022,mjohnson@gmail.com
S01389,Joshua Christian,B.Tech,2022,leegregory@gmail.com
S01390,Michael Williams,B.Tech,2022,njohnson@gmail.com
S01391,Angelica Vargas,B.Tech,2022,ndouglas@gmail.com
S01392,Gordon Mills,B.Tech,2022,latasha21@gmail.com
S01393,Maria Rodriguez,B.Tech,2022,chelseaclay@gmail.com
S01394,David Myers,B.Tech,2022,stephaniegonzalez@gmail.com
S01395,Robert Smith,B.Tech,2022,abigailhayes@gmail.com
S01396,Michael Hunt,B.Tech,2022,alexanderthompson@gmail.com
S01397,Sarah Green,B.Tech,2022,victoriaevans@gmail.com
S01398,Lindsey Gonzalez,B.Tech,2022,jonestimothy@gmail.com
S01399,Kyle Parker,B.Tech,2022,jasoncastillo@gmail.com
S01400,Emily Hamilton,B.Tech,2022,ymahoney@gmail.com
S01401,Michael Short,B.Tech,2022,cjohnson@gmail.com
S01402,Lisa Chandler,B.Tech,2022,danny93@gmail.com
S01403,Robert Holloway,B.Tech,2022,wwebster@gmail.com
S01404,John Garcia,B.Tech,2022,brewerstanley@gmail.com
S01405,Jason Gonzales,B.Tech,2022,fred70@gmail.com
S01406,Joseph Sims,B.Tech,2022,shannon66@gmail.com
S01407,Allison Hale,B.Tech,2022,kim08@gmail.com
S01408,Maria Sanchez,B.Tech,2022,emilypark@gmail.com
S01409,Barbara Paul,B.Tech,2022,michael32@gmail.com
S01410,John Smith,B.Tech,2022,charvey@gmail.com
S01411,Brandon Alvarado,B.Tech,2022,lcampbell@gmail.com
S01412,Christopher Baker,B.Tech,2022,jennifercurry@gmail.com
S01413,Michelle Chung,B.Tech,2022,tsmith@gmail.com
S01414,Tiffany Lozano,B.Tech,2022,sosaruben@gmail.com
S01415,Corey Brown,B.Tech,2022,ujenkins@gmail.com
S01416,Emily Freeman,B.Tech,2022,coreysandoval@gmail.com
S01417,Rebecca Jones,B.Tech,2022,zbranch@gmail.com
S01418,Kelly Hernandez,B.Tech,2022,corey40@gmail.com
S01419,Aaron Green,B.Tech,2022,pameladavis@gmail.com
S01420,Jason Caldwell,B.Tech,2022,phillipmcdonald@gmail.com
S01421,Nathan Carr,B.Tech,2022,adamsrobert@gmail.com
S01422,Denise Mills,B.Tech,2022,fhenderson@gmail.com
S01423,Gary Goodman,B.Tech,2022,mnichols@gmail.com
S01424,James Pugh,B.Tech,2022,jknox@gmail.com
S01425,Thomas Landry,B.Tech,2022,fhill@gmail.com
S01426,George Richardson,B.Tech,2022,olsonjason@gmail.com
S01427,Brian Cole,B.Tech,2022,heathertaylor@gmail.com
S01428,Gary Thompson,B.Tech,2022,mhall@gmail.com
S01429,Corey Henderson,B.Tech,2022,jgoodman@gmail.com
S01430,Peter Brown,B.Tech,2022,awood@gmail.com
S01431,Melissa Watts,B.Tech,2022,figueroadale@gmail.com
S01432,Kimberly Bishop,B.Tech,2022,andrewsamanda@gmail.com
S01433,Kyle Gonzalez,B.Tech,2022,thudson@gmail.com
S01434,Teresa Pierce,B.Tech,2022,lgriffith@gmail.com
S01435,Mark Torres,B.Tech,2022,michael80@gmail.com
S01436,Dr. Antonio Hernandez,B.Tech,2022,jonessteven@gmail.com
S01437,Brian Duran,B.Tech,2022,vgamble@gmail.com
S01438,Erin Hunter,B.Tech,2022,william43@gmail.com
S01439,Joy Jensen,B.Tech,2022,romerokevin@gmail.com
S01440,Thomas Gomez,B.Tech,2022,kmcmillan@gmail.com
S01441,Cynthia Armstrong,B.Tech,2022,suttonchristopher@gmail.com
S01442,Joel Zhang,B.Tech,2022,qreynolds@gmail.com
S01443,Zachary Blake,B.Tech,2022,xvillegas@gmail.com
S01444,Sandra Webster,B.Tech,2022,jburch@gmail.com
S01445,Madison Kane,B.Tech,2022,whitenicole@gmail.com
S01446,Caitlin Cain,B.Tech,2022,blackdylan@gmail.com
S01447,David Scott,B.Tech,2022,coxsamantha@gmail.com
S01448,Jonathan Rogers,B.Tech,2022,carpenterrichard@gmail.com
S01449,Miranda Roman,B.Tech,2022,eatonpatrick@gmail.com
S01450,Karen Smith,B.Tech,2022,maldonadoisaac@gmail.com
S01451,Lucas Navarro,B.Tech,2022,jacob74@gmail.com
S01452,Daniel Mason,B.Tech,2022,jyoung@gmail.com
S01453,Olivia Howard,B.Tech,2022,alexisfoster@gmail.com
S01454,Roger Ross,B.Tech,2022,sharonbowen@gmail.com
S01455,Suzanne Romero,B.Tech,2022,adammontoya@gmail.com
S01456,Stephanie Reyes,B.Tech,2022,roberthester@gmail.com
S01457,Robert Moore,B.Tech,2022,bradleycarter@gmail.com
S01458,Anthony Edwards,B.Tech,2022,graytara@gmail.com
S01459,Anita Powell,B.Tech,2022,dilloncarson@gmail.com
S01460,Natasha Medina,B.Tech,2022,rowejoseph@gmail.com
S01461,Eugene Gates,B.Tech,2022,lance30@gmail.com
S01462,Rhonda Davis,B.Tech,2022,sharonjones@gmail.com
S01463,Vanessa Perez,B.Tech,2022,upowers@gmail.com
S01464,Edwin Gibson,B.Tech,2022,jenningsdanny@gmail.com
S01465,Margaret Johnson,B.Tech,2022,prichardson@gmail.com
S01466,Alyssa Lee,B.Tech,2022,cdavis@gmail.com
S01467,Lauren Bryant,B.Tech,2022,whood@gmail.com
S01468,Melinda Brown,B.Tech,2022,ndavidson@gmail.com
S01469,Dana Foster,B.Tech,2022,franklinmorales@gmail.com
S01470,Emily Green,B.Tech,2022,erikjones@gmail.com
S01471,Susan Mays MD,B.Tech,2022,tammie73@gmail.com
S01472,Stephen Park,B.Tech,2022,cgreen@gmail.com
S01473,Anthony Floyd,B.Tech,2022,cduke@gmail.com
S01474,Pam Burch,B.Tech,2022,dunnbrandon@gmail.com
S01475,Brittney Hammond,B.Tech,2022,gibsonmatthew@gmail.com
S01476,Scott Johnson,B.Tech,2022,jody53@gmail.com
S01477,Sharon Roy,B.Tech,2022,david54@gmail.com
S01478,Stacy James,B.Tech,2022,leonard18@gmail.com
S01479,Jason Ali,B.Tech,2022,lsullivan@gmail.com
S01480,Mary Baldwin,B.Tech,2022,lindsey11@gmail.com
S01481,Susan Diaz,B.Tech,2022,oelliott@gmail.com
S01482,Samantha Moore,B.Tech,2022,ryan89@gmail.com
S01483,Briana Smith,B.Tech,2022,wcobb@gmail.com
S01484,Vincent Burton,B.Tech,2022,lindseysmith@gmail.com
S01485,Jennifer Peterson,B.Tech,2022,brittanyprince@gmail.com
S01486,Patrick Hale,B.Tech,2022,john16@gmail.com
S01487,Calvin Harris,B.Tech,2022,matthewchandler@gmail.com
S01488,Sharon Yu,B.Tech,2022,elaine39@gmail.com
S01489,Matthew Cervantes,B.Tech,2022,twhitaker@gmail.com
S01490,Dana Wall,B.Tech,2022,alexmcbride@gmail.com
S01491,Raymond Brady,B.Tech,2022,thomas54@gmail.com
S01492,Brian Howard,B.Tech,2022,thomas36@gmail.com
S01493,Michelle Ryan,B.Tech,2022,kgilbert@gmail.com
S01494,Corey Cook,B.Tech,2022,harrisdennis@gmail.com
S01495,Michele Bryant,B.Tech,2022,weaverchristy@gmail.com
S01496,Adrian Ingram,B.Tech,2022,jameshamilton@gmail.com
S01497,Ana Whitney,B.Tech,2022,thomassusan@gmail.com
S01498,Kevin Glover,B.Tech,2022,emma74@gmail.com
S01499,Anthony Crawford,B.Tech,2022,jjohnson@gmail.com
S01500,Amanda Gomez MD,B.Tech,2022,pearsonjoel@gmail.com
S01501,Jay Davis,B.Tech,2022,andrewsoto@gmail.com
S01502,James Chung,B.Tech,2022,martinezvanessa@gmail.com
S01503,Kristin Smith,B.Tech,2022,kmccarthy@gmail.com
S01504,Jessica Wilson,B.Tech,2022,barbara83@gmail.com
S01505,Michael Carter,B.Tech,2022,melissa61@gmail.com
S01506,Jeffery Watts,B.Tech,2022,curtis00@gmail.com
S01507,Ryan Aguirre,B.Tech,2022,dquinn@gmail.com
S01508,Laurie Gonzales,B.Tech,2022,savannah70@gmail.com
S01509,Victoria Santiago,B.Tech,2022,cartermarcus@gmail.com
S01510,Anthony Hoffman,B.Tech,2022,smithaustin@gmail.com
S01511,Melissa Webster,B.Tech,2022,bradysmith@gmail.com
S01512,Michelle Cortez,B.Tech,2022,james29@gmail.com
S01513,Sherri Johnson,B.Tech,2022,nancy04@gmail.com
S01514,Mr. Nathan Scott,B.Tech,2022,sanderskyle@gmail.com
S01515,Richard Moore,B.Tech,2022,kelly42@gmail.com
S01516,Tina Dunn,B.Tech,2022,william98@gmail.com
S01517,Denise Kerr,B.Tech,2022,holttravis@gmail.com
S01518,David Lloyd,B.Tech,2022,cohenthomas@gmail.com
S01519,Joshua Singleton,B.Tech,2022,tonya27@gmail.com
S01520,Jamie Horton,B.Tech,2022,katherine96@gmail.com
S01521,Cynthia Thomas,B.Tech,2022,james43@gmail.com
S01522,Alexander Robinson,B.Tech,2022,dianabrown@gmail.com
S01523,Max Leonard,B.Tech,2022,qrhodes@gmail.com
S01524,Marcus Rose,B.Tech,2022,hillstephen@gmail.com
S01525,John Stanley,B.Tech,2022,marie48@gmail.com
S01526,Jennifer Ramirez,B.Tech,2022,julie28@gmail.com
S01527,Michelle Horton,B.Tech,2022,oscarwilliams@gmail.com
S01528,Barbara Cummings,B.Tech,2022,kellypierce@gmail.com
S01529,William Carter,B.Tech,2022,lauren37@gmail.com
S01530,Amanda Ellis,B.Tech,2022,rebecca44@gmail.com
S01531,Lucas Tran,B.Tech,2022,andrew18@gmail.com
S01532,Mary Day,B.Tech,2022,hsanchez@gmail.com
S01533,John Rivera,B.Tech,2022,smithanna@gmail.com
S01534,Christopher Thompson,B.Tech,2022,brittanysmith@gmail.com
S01535,Theresa Martin,B.Tech,2022,joshua70@gmail.com
S01536,Diane Hartman,B.Tech,2022,kylewhitaker@gmail.com
S01537,Jose Tucker,B.Tech,2022,shirleypearson@gmail.com
S01538,Sierra Phelps,B.Tech,2022,lisabaldwin@gmail.com
S01539,Ralph Contreras,B.Tech,2022,vtran@gmail.com
S01540,Carolyn Padilla,B.Tech,2022,gwong@gmail.com
S01541,John Lewis,B.Tech,2022,scottgutierrez@gmail.com
S01542,Susan Ramirez,B.Tech,2022,misty30@gmail.com
S01543,Laura Parker,B.Tech,2022,courtney42@gmail.com
S01544,Joshua Douglas,B.Tech,2022,ryan76@gmail.com
S01545,Jesse Garcia,B.Tech,2022,jmcgrath@gmail.com
S01546,Michelle Dunn,B.Tech,2022,daisy20@gmail.com
S01547,Anthony King,B.Tech,2022,chad16@gmail.com
S01548,Greg Campbell,B.Tech,2022,bennettsandra@gmail.com
S01549,Monica Love,B.Tech,2022,laurencain@gmail.com
S01550,Katherine Mcdonald,B.Tech,2022,hrodriguez@gmail.com
S01551,Corey Aguirre,B.Tech,2022,solisnathan@gmail.com
S01552,Carrie Sloan,B.Tech,2022,jessica33@gmail.com
S01553,Brent Hill,B.Tech,2022,scottgarcia@gmail.com
S01554,Dalton Rosales,B.Tech,2022,zjones@gmail.com
S01555,James Fisher,B.Tech,2022,kevincarr@gmail.com
S01556,Kirk Harris,B.Tech,2022,justinmartinez@gmail.com
S01557,Becky Roberts,B.Tech,2022,diazlisa@gmail.com
S01558,Adam Hall,B.Tech,2022,qwatts@gmail.com
S01559,Miranda Morrison,B.Tech,2022,martha45@gmail.com
S01560,Erin Mueller,B.Tech,2022,williamswilliam@gmail.com
S01561,James Mccormick,B.Tech,2022,angela69@gmail.com
S01562,Kimberly Harding,B.Tech,2022,abigailburns@gmail.com
S01563,Sandra Lambert,B.Tech,2022,melissamarshall@gmail.com
S01564,Bridget Ward,B.Tech,2022,jose29@gmail.com
S01565,Anthony Klein,B.Tech,2022,chaddavis@gmail.com
S01566,Zachary James,B.Tech,2022,michaelsmith@gmail.com
S01567,Regina Brown,B.Tech,2022,brian01@gmail.com
S01568,Heidi Lawson,B.Tech,2022,ryan87@gmail.com
S01569,Sara Jenkins,B.Tech,2022,tacosta@gmail.com
S01570,Kathryn Chung,B.Tech,2022,michael03@gmail.com
S01571,Brittany Gross,B.Tech,2022,kennethbrown@gmail.com
S01572,Michelle Miller,B.Tech,2022,yfoster@gmail.com
S01573,Amber Pacheco,B.Tech,2022,stephen13@gmail.com
S01574,Lisa Payne,B.Tech,2022,john13@gmail.com
S01575,Brenda Cox,B.Tech,2022,ldavis@gmail.com
S01576,Lisa Fisher,B.Tech,2022,johnnunez@gmail.com
S01577,Mark Nguyen,B.Tech,2022,alexaowens@gmail.com
S01578,James Torres,B.Tech,2022,dhansen@gmail.com
S01579,Andrea Harvey,B.Tech,2022,fgonzalez@gmail.com
S01580,Wanda Fisher,B.Tech,2022,howellfernando@gmail.com
S01581,Andrew Lawson,B.Tech,2022,sotoamanda@gmail.com
S01582,Jamie Mason,B.Tech,2022,alee@gmail.com
S01583,Jack Scott,B.Tech,2022,ahawkins@gmail.com
S01584,Daniel Price,B.Tech,2022,christopherhernandez@gmail.com
S01585,Matthew Collins,B.Tech,2022,jeffreyerickson@gmail.com
S01586,John Drake,B.Tech,2022,brenda47@gmail.com
S01587,Kayla Baker,B.Tech,2022,sgrant@gmail.com
S01588,Angela Price,B.Tech,2022,christopherwilliamson@gmail.com
S01589,John Nguyen,B.Tech,2022,rhonda01@gmail.com
S01590,Brenda Mayer,B.Tech,2022,richkaren@gmail.com
S01591,Shannon Flores,B.Tech,2022,debra96@gmail.com
S01592,Juan Daniel,B.Tech,2022,jaimecox@gmail.com
S01593,Lucas Moore,B.Tech,2022,michael12@gmail.com
S01594,Taylor Anderson,B.Tech,2022,troymoore@gmail.com
S01595,Christopher Todd,B.Tech,2022,hendersonwilliam@gmail.com
S01596,Stacey Davidson,B.Tech,2022,sullivansharon@gmail.com
S01597,Tiffany Edwards,B.Tech,2022,robbinslindsey@gmail.com
S01598,Isaac Austin,B.Tech,2022,maurice78@gmail.com
S01599,Kirsten Ford,B.Tech,2022,stevensonjames@gmail.com
S01600,Jeremy Fleming,B.Tech,2022,andrew51@gmail.com
S01601,Janice Armstrong,B.Tech,2022,gardnerlauren@gmail.com
S01602,Michael Lee,B.Tech,2022,dparrish@gmail.com
S01603,Frederick James,B.Tech,2022,wesleyward@gmail.com
S01604,Allison Burns,B.Tech,2022,icarter@gmail.com
S01605,Samantha Campos,B.Tech,2022,williamjensen@gmail.com
S01606,Jon Thompson,B.Tech,2022,leonalexander@gmail.com
S01607,Brett Warren,B.Tech,2022,carterdebbie@gmail.com
S01608,Nicholas Ramos,B.Tech,2022,wmyers@gmail.com
S01609,Christina Perez,B.Tech,2022,rossjacqueline@gmail.com
S01610,Melissa Hamilton,B.Tech,2022,cheyennebrown@gmail.com
S01611,Thomas Barnes,B.Tech,2022,arthurmason@gmail.com
S01612,Charles Caldwell,B.Tech,2022,bturner@gmail.com
S01613,Kevin Jimenez,B.Tech,2022,margaretmartin@gmail.com
S01614,Jacqueline Chen,B.Tech,2022,johnsondaniel@gmail.com
S01615,Christopher Reed,B.Tech,2022,annaramos@gmail.com
S01616,Kim Whitehead,B.Tech,2022,oholmes@gmail.com
S01617,Ashley Olson,B.Tech,2022,vroy@gmail.com
S01618,Jennifer Warren,B.Tech,2022,zwallace@gmail.com
S01619,Selena Maldonado,B.Tech,2022,bclark@gmail.com
S01620,Joshua Martinez,B.Tech,2022,nicole55@gmail.com
S01621,Antonio Jackson,B.Tech,2022,michellewebster@gmail.com
S01622,Michael Ramos,B.Tech,2022,gutierrezaustin@gmail.com
S01623,Andrea Nguyen,B.Tech,2022,uhoffman@gmail.com
S01624,Amy Lopez,B.Tech,2022,ywood@gmail.com
S01625,Andrew Archer,B.Tech,2022,hbrooks@gmail.com
S01626,Gail Howell,B.Tech,2022,juanwood@gmail.com
S01627,Marie Preston,B.Tech,2022,bakerdenise@gmail.com
S01628,Maria Gordon,B.Tech,2022,michaelwilliams@gmail.com
S01629,Maria Contreras,B.Tech,2022,logan00@gmail.com
S01630,Nicholas Casey,B.Tech,2022,smithandrew@gmail.com
S01631,Mary Hicks,B.Tech,2022,deanwatson@gmail.com
S01632,Joshua Dennis,B.Tech,2022,seanthomas@gmail.com
S01633,Melinda King,B.Tech,2022,ftran@gmail.com
S01634,Brian Woods,B.Tech,2022,mkemp@gmail.com
S01635,David Bray,B.Tech,2022,morgan82@gmail.com
S01636,Lawrence Martinez,B.Tech,2022,nbarrett@gmail.com
S01637,Gregory Smith,B.Tech,2022,ashleylang@gmail.com
S01638,Amy Black,B.Tech,2022,gpena@gmail.com
S01639,Erin Hoover,B.Tech,2022,ochang@gmail.com
S01640,Cindy Scott,B.Tech,2022,kellyjohnson@gmail.com
S01641,Jonathan Kirk,B.Tech,2022,diazjean@gmail.com
S01642,Nancy Moore,B.Tech,2022,wyatterickson@gmail.com
S01643,Deanna Hughes,B.Tech,2022,laura62@gmail.com
S01644,Christina Bell,B.Tech,2022,qparks@gmail.com
S01645,Dennis Ramirez,B.Tech,2022,debbie65@gmail.com
S01646,Kevin Horne,B.Tech,2022,smiththomas@gmail.com
S01647,Christopher Smith,B.Tech,2022,vmoore@gmail.com
S01648,Katrina Phillips,B.Tech,2022,sierrapittman@gmail.com
S01649,Dennis Clark,B.Tech,2022,pboone@gmail.com
S01650,Brandon Murphy,B.Tech,2022,mollymurphy@gmail.com
S01651,Stephanie Schaefer,B.Tech,2022,kathycarroll@gmail.com
S01652,Michelle Trujillo,B.Tech,2022,aprillawson@gmail.com
S01653,Kelly Combs,B.Tech,2022,alexisrogers@gmail.com
S01654,Terri Nielsen,B.Tech,2022,mccannelizabeth@gmail.com
S01655,Gregory Sims,B.Tech,2022,gbruce@gmail.com
S01656,Cynthia Jones,B.Tech,2022,trobinson@gmail.com
S01657,Jeffrey Valenzuela,B.Tech,2022,robertwilliams@gmail.com
S01658,Victoria Benitez,B.Tech,2022,rjohnson@gmail.com
S01659,Brandon Lopez,B.Tech,2022,oanderson@gmail.com
S01660,Robert Ho,B.Tech,2022,marissamcconnell@gmail.com
S01661,Jeremy Drake MD,B.Tech,2022,richard56@gmail.com
S01662,Mark Spence,B.Tech,2022,kristinawright@gmail.com
S01663,Todd Keller,B.Tech,2022,kcarlson@gmail.com
S01664,Linda Williams,B.Tech,2022,onguyen@gmail.com
S01665,Kristina Boyle,B.Tech,2022,cynthia94@gmail.com
S01666,Charles Richards,B.Tech,2022,jenkinskevin@gmail.com
S01667,Holly Cortez,B.Tech,2022,sanforddebra@gmail.com
S01668,Colton Lane,B.Tech,2022,michael49@gmail.com
S01669,Jessica Nguyen MD,B.Tech,2022,sbaker@gmail.com
S01670,Ricardo Mcdonald,B.Tech,2022,stacyevans@gmail.com
S01671,Michael Jones,B.Tech,2022,richardsonjackie@gmail.com
S01672,Joanna Kennedy,B.Tech,2022,philipdunn@gmail.com
S01673,David Frazier,B.Tech,2022,fisherfrank@gmail.com
S01674,Dylan James,B.Tech,2022,racheljimenez@gmail.com
S01675,Jennifer Richardson PhD,B.Tech,2022,lewissteven@gmail.com
S01676,Jessica Peterson,B.Tech,2022,velasquezmelissa@gmail.com
S01677,Crystal Smith DDS,B.Tech,2022,gailanderson@gmail.com
S01678,Angela Long,B.Tech,2022,hreed@gmail.com
S01679,Kelly Gonzalez,B.Tech,2022,kerrymoore@gmail.com
S01680,James Wheeler,B.Tech,2022,kayla82@gmail.com
S01681,Melissa Richardson,B.Tech,2022,esharp@gmail.com
S01682,Brooke Johnson,B.Tech,2022,christopher25@gmail.com
S01683,William Morgan,B.Tech,2022,dmiller@gmail.com
S01684,Kevin Cruz,B.Tech,2022,saundersisabella@gmail.com
S01685,Marcus Leonard,B.Tech,2022,laracurtis@gmail.com
S01686,Mario Watson,B.Tech,2022,tdiaz@gmail.com
S01687,Kathleen Hickman,B.Tech,2022,duncanrichard@gmail.com
S01688,Linda Lee,B.Tech,2022,rebeccahall@gmail.com
S01689,James Watson,B.Tech,2022,marc51@gmail.com
S01690,Bruce Watts,B.Tech,2022,thompsondavid@gmail.com
S01691,Audrey Moore,B.Tech,2022,sanchezkevin@gmail.com
S01692,Juan Perez,B.Tech,2022,browncourtney@gmail.com
S01693,Tyler Taylor,B.Tech,2022,patricia42@gmail.com
S01694,Lauren Weber,B.Tech,2022,schmidtryan@gmail.com
S01695,Erin Fernandez,B.Tech,2022,rodney08@gmail.com
S01696,John Ramsey,B.Tech,2022,xthomas@gmail.com
S01697,Patricia Matthews,B.Tech,2022,victoriacurry@gmail.com
S01698,Dr. Zachary Lawrence MD,B.Tech,2022,leemolly@gmail.com
S01699,Heidi Lawson,B.Tech,2022,mario90@gmail.com
S01700,Dawn Osborne,B.Tech,2022,sandra66@gmail.com
S01701,Donald Allen,B.Tech,2022,williamsandrew@gmail.com
S01702,Donna Hill,B.Tech,2022,twilliams@gmail.com
S01703,Susan Adams,B.Tech,2022,lisamacdonald@gmail.com
S01704,Melissa Parsons,B.Tech,2022,emcmahon@gmail.com
S01705,Richard Larsen,B.Tech,2022,alexanderhernandez@gmail.com
S01706,Sarah Doyle,B.Tech,2022,agarcia@gmail.com
S01707,Maria King,B.Tech,2022,kleinkayla@gmail.com
S01708,Sarah Nixon,B.Tech,2022,fernandomcdonald@gmail.com
S01709,Darren Hernandez,B.Tech,2022,crystal58@gmail.com
S01710,Cynthia Olson,B.Tech,2022,hernandezronald@gmail.com
S01711,Krista Reilly,B.Tech,2022,marcharrison@gmail.com
S01712,Tyler Jones,B.Tech,2022,valerie04@gmail.com
S01713,Victoria Thomas,B.Tech,2022,richard15@gmail.com
S01714,Manuel Robinson,B.Tech,2022,williamsshane@gmail.com
S01715,Kimberly Young,B.Tech,2022,orivera@gmail.com
S01716,Christopher Williams,B.Tech,2022,tylerhernandez@gmail.com
S01717,Cheryl Shaw,B.Tech,2022,jamesmurphy@gmail.com
S01718,Alyssa Bishop,B.Tech,2022,johnsonjay@gmail.com
S01719,David Watkins,B.Tech,2022,raven82@gmail.com
S01720,Nicholas Short,B.Tech,2022,hamiltonkatelyn@gmail.com
S01721,Claudia Gonzalez,B.Tech,2022,sotosandra@gmail.com
S01722,Brian Price,B.Tech,2022,claytonstephanie@gmail.com
S01723,Brian Reeves,B.Tech,2022,lisashepard@gmail.com
S01724,Virginia Powell,B.Tech,2022,yhudson@gmail.com
S01725,Alexander Griffith,B.Tech,2022,michaelburnett@gmail.com
S01726,Dana Schwartz,B.Tech,2022,stevenleon@gmail.com
S01727,Dr. Mallory Johnson MD,B.Tech,2022,wadeandres@gmail.com
S01728,Jason Mclaughlin,B.Tech,2022,evansjessica@gmail.com
S01729,Jeremy Rios,B.Tech,2022,david25@gmail.com
S01730,Taylor Ruiz,B.Tech,2022,charlesbryant@gmail.com
S01731,Megan Braun,B.Tech,2022,morgantroy@gmail.com
S01732,Lisa Cox,B.Tech,2022,ojenkins@gmail.com
S01733,John Mullins,B.Tech,2022,nelsonstanley@gmail.com
S01734,Kristopher Keith,B.Tech,2022,sjohnson@gmail.com
S01735,Peter Davis,B.Tech,2022,alexisherman@gmail.com
S01736,Shane English,B.Tech,2022,wpatel@gmail.com
S01737,Heather Hall,B.Tech,2022,brandongill@gmail.com
S01738,Natalie Lewis,B.Tech,2022,jessicahiggins@gmail.com
S01739,Joseph Young,B.Tech,2022,dwayneaguilar@gmail.com
S01740,Justin Johnson,B.Tech,2022,jennifer80@gmail.com
S01741,Makayla Patterson,B.Tech,2022,gharris@gmail.com
S01742,Lauren Wong,B.Tech,2022,lisasaunders@gmail.com
S01743,Gary Black,B.Tech,2022,ericjohnson@gmail.com
S01744,Charles Nguyen,B.Tech,2022,erica06@gmail.com
S01745,Brittany Casey,B.Tech,2022,patrick98@gmail.com
S01746,Sharon Williams,B.Tech,2022,rmaxwell@gmail.com
S01747,Tiffany Hernandez,B.Tech,2022,drice@gmail.com
S01748,Kathy Holden,B.Tech,2022,daniellediaz@gmail.com
S01749,Nicholas Preston,B.Tech,2022,phillipsanthony@gmail.com
S01750,Jeffrey Mcdonald,B.Tech,2022,roseavila@gmail.com
S01751,Timothy Garcia,B.Tech,2022,edwardmoses@gmail.com
S01752,Megan Hammond,B.Tech,2022,cheyennevaldez@gmail.com
S01753,Anthony Henry,B.Tech,2022,hernandezheather@gmail.com
S01754,Sandra Rogers,B.Tech,2022,qcombs@gmail.com
S01755,Christopher Carter,B.Tech,2022,robertcarter@gmail.com
S01756,Sara Walker,B.Tech,2022,richardoconnor@gmail.com
S01757,Michael Crawford,B.Tech,2022,alan95@gmail.com
S01758,Tina King,B.Tech,2022,flove@gmail.com
S01759,Bryan Welch,B.Tech,2022,khodges@gmail.com
S01760,Colin Callahan,B.Tech,2022,amanda47@gmail.com
S01761,Michelle Beck,B.Tech,2022,amy18@gmail.com
S01762,Cassandra Barnes,B.Tech,2022,hsmith@gmail.com
S01763,Bradley Jones,B.Tech,2022,gterry@gmail.com
